2;industrial_complex;4889.00;10.00;1930.00;2.61;0
2;industrial_complex;4976.00;10.12;1940.00;2.71;0
2;air_base;4906.00;11.75;1888.00;0.55;0
2;supply_node;4956.00;10.90;1922.00;4.52;0
2;supply_node;4869.00;10.05;1935.00;6.00;0
2;supply_node;4895.00;11.60;1888.00;3.76;0
2;supply_node;4917.00;10.10;1934.00;0.41;0
2;supply_node;4974.00;10.40;1937.00;1.89;0
2;supply_node;4945.00;10.10;1938.00;5.93;0
2;supply_node;4851.00;10.38;1926.00;1.13;0
2;supply_node;4877.00;10.30;1919.00;4.07;0
2;supply_node;4923.00;12.05;1889.00;0.72;0
2;supply_node;4911.00;11.23;1913.00;3.30;0
2;supply_node;4928.00;11.23;1917.00;6.24;0
2;supply_node;4895.00;11.20;1905.00;1.43;0
2;supply_node;4895.00;10.15;1929.00;5.47;0
2;supply_node;4942.00;11.50;1907.00;2.12;0
2;supply_node;4958.00;11.65;1904.00;3.61;0
2;supply_node;4942.00;11.90;1893.00;1.36;0
2;supply_node;4911.00;12.28;1880.00;2.84;0
2;bunker;4931.00;11.57;1908.00;5.95;0
2;bunker;4967.00;10.80;1928.00;2.33;0
2;bunker;4952.00;10.98;1918.00;3.89;0
2;bunker;4898.00;11.57;1894.00;1.73;0
2;bunker;4887.00;10.50;1919.00;4.40;0
2;bunker;4896.00;10.45;1924.00;0.78;0
2;bunker;4911.00;11.85;1891.00;2.34;0
2;bunker;4856.00;10.10;1932.00;0.18;0
2;bunker;4953.00;10.43;1935.00;2.84;0
2;bunker;4909.00;11.43;1908.00;5.50;0
2;bunker;4943.00;11.90;1891.00;2.24;0
2;bunker;4897.00;10.93;1914.00;3.45;0
2;bunker;4878.00;9.98;1933.00;1.29;0
2;bunker;4916.00;9.90;1940.00;2.85;0
2;bunker;4929.00;12.20;1883.00;5.51;0
2;bunker;4944.00;11.20;1916.00;1.90;0
2;bunker;4961.00;11.05;1914.00;6.02;0
2;anti_air_building;4909.00;10.35;1927.00;0.25;0
2;anti_air_building;4921.00;12.20;1878.00;1.45;0
2;anti_air_building;4884.00;10.32;1921.00;4.47;0
2;synthetic_refinery;4970.00;9.85;1946.00;0.85;0
2;fuel_silo;4887.00;9.90;1933.00;3.52;0
2;radar_station;4918.00;11.40;1909.00;1.63;0
2;rocket_site;4887.00;11.00;1892.00;2.92;0
2;nuclear_reactor;4937.00;11.12;1918.00;5.58;0
3;arms_factory;4846.00;10.68;1898.00;4.25;0
3;arms_factory;4837.00;10.50;1884.00;0.99;0
3;arms_factory;4763.00;10.65;1881.00;3.66;0
3;arms_factory;4711.00;10.45;1919.00;0.04;0
3;arms_factory;4713.00;10.48;1928.00;2.70;0
3;arms_factory;4873.00;10.95;1893.00;5.72;0
3;industrial_complex;4786.00;10.78;1930.00;0.64;0
3;industrial_complex;4811.00;11.25;1889.00;4.76;0
3;industrial_complex;4745.00;10.40;1930.00;2.61;0
3;industrial_complex;4735.00;10.12;1918.00;2.71;0
3;industrial_complex;4837.00;10.60;1902.00;0.55;0
3;industrial_complex;4747.00;10.10;1903.00;3.21;0
3;air_base;4791.00;10.98;1889.00;4.77;0
3;supply_node;4806.00;11.78;1929.00;3.76;0
3;supply_node;4870.00;10.60;1901.00;0.41;0
3;supply_node;4741.00;10.00;1910.00;1.89;0
3;supply_node;4842.00;10.53;1912.00;5.93;0
3;supply_node;4821.00;11.30;1896.00;1.13;0
3;supply_node;4861.00;10.98;1886.00;4.07;0
3;supply_node;4719.00;10.45;1920.00;0.72;0
3;supply_node;4825.00;11.03;1922.00;3.30;0
3;supply_node;4745.00;10.32;1933.00;6.24;0
3;supply_node;4766.00;10.80;1914.00;1.43;0
3;supply_node;4792.00;11.18;1891.00;5.47;0
3;supply_node;4768.00;10.88;1931.00;2.12;0
3;supply_node;4773.00;10.35;1880.00;3.61;0
3;supply_node;4788.00;10.82;1921.00;1.36;0
3;supply_node;4811.00;11.10;1884.00;2.84;0
3;supply_node;4806.00;11.68;1909.00;5.77;0
3;supply_node;4753.00;10.32;1896.00;3.54;0
3;supply_node;4774.00;11.05;1899.00;5.01;0
3;supply_node;4851.00;10.70;1898.00;1.67;0
3;supply_node;4836.00;10.50;1886.00;4.25;0
3;bunker;4722.00;10.40;1929.00;5.95;0
3;bunker;4767.00;10.75;1925.00;2.33;0
3;bunker;4752.00;10.35;1906.00;3.89;0
3;bunker;4766.00;10.93;1898.00;1.73;0
3;bunker;4842.00;10.55;1918.00;4.40;0
3;bunker;4790.00;10.88;1925.00;0.78;0
3;bunker;4820.00;11.30;1924.00;2.34;0
3;bunker;4778.00;10.95;1870.00;0.18;0
3;bunker;4825.00;11.18;1904.00;2.84;0
3;bunker;4775.00;10.78;1911.00;5.50;0
3;bunker;4841.00;10.53;1893.00;2.24;0
3;bunker;4748.00;10.32;1927.00;3.45;0
3;bunker;4808.00;11.20;1887.00;1.29;0
3;bunker;4794.00;11.18;1882.00;2.85;0
3;bunker;4857.00;10.80;1893.00;5.51;0
3;bunker;4742.00;10.10;1902.00;1.90;0
3;bunker;4800.00;11.80;1901.00;6.02;0
3;bunker;4815.00;11.53;1924.00;6.12;0
3;bunker;4861.00;10.90;1894.00;3.96;0
3;bunker;4869.00;11.25;1888.00;1.80;0
3;anti_air_building;4763.00;10.70;1918.00;4.46;0
3;anti_air_building;4838.00;10.57;1912.00;6.03;0
3;anti_air_building;4766.00;10.90;1897.00;2.41;0
3;synthetic_refinery;4845.00;10.60;1894.00;0.25;0
3;fuel_silo;4765.00;10.80;1929.00;1.45;0
3;radar_station;4792.00;11.70;1905.00;5.74;0
3;rocket_site;4722.00;10.30;1912.00;0.85;0
3;nuclear_reactor;4804.00;11.73;1926.00;3.52;0
4;arms_factory;5017.00;10.20;1919.00;3.66;0
4;arms_factory;4982.00;11.07;1906.00;0.04;0
4;arms_factory;5007.00;10.90;1889.00;2.70;0
4;arms_factory;5021.00;10.25;1904.00;5.72;0
4;arms_factory;4977.00;12.10;1859.00;0.64;0
4;arms_factory;4949.00;12.10;1882.00;4.76;0
4;industrial_complex;5031.00;10.28;1888.00;2.61;0
4;industrial_complex;4973.00;11.50;1898.00;2.71;0
4;industrial_complex;4950.00;12.10;1879.00;0.55;0
4;industrial_complex;5018.00;10.50;1895.00;3.21;0
4;industrial_complex;4983.00;10.82;1912.00;4.77;0
4;industrial_complex;5001.00;11.05;1898.00;1.16;0
4;air_base;5040.00;10.10;1872.00;5.28;0
4;supply_node;4953.00;12.40;1868.00;1.89;0
4;supply_node;4988.00;11.70;1863.00;5.93;0
4;supply_node;4980.00;11.12;1904.00;1.13;0
4;supply_node;5001.00;10.18;1932.00;4.07;0
4;supply_node;4964.00;12.00;1888.00;0.72;0
4;supply_node;5037.00;10.10;1887.00;3.30;0
4;supply_node;5016.00;10.75;1879.00;6.24;0
4;supply_node;4995.00;11.03;1887.00;1.43;0
4;supply_node;5028.00;9.90;1910.00;5.47;0
4;supply_node;4972.00;12.10;1856.00;2.12;0
4;supply_node;5017.00;10.03;1926.00;3.61;0
4;supply_node;4985.00;10.62;1922.00;1.36;0
4;supply_node;5005.00;10.48;1914.00;2.84;0
4;supply_node;5013.00;10.50;1899.00;5.77;0
4;supply_node;4980.00;12.00;1877.00;3.54;0
4;supply_node;4937.00;12.40;1873.00;5.01;0
4;bunker;5022.00;10.30;1900.00;3.89;0
4;bunker;5015.00;10.20;1923.00;1.73;0
4;bunker;4982.00;10.90;1909.00;4.40;0
4;bunker;5028.00;10.48;1879.00;0.78;0
4;bunker;4990.00;10.55;1917.00;2.34;0
4;bunker;4928.00;12.20;1875.00;0.18;0
4;bunker;4955.00;12.20;1864.00;2.84;0
4;bunker;5044.00;9.80;1884.00;5.50;0
4;bunker;4984.00;11.50;1884.00;2.24;0
4;bunker;4966.00;11.55;1901.00;3.45;0
4;bunker;4970.00;11.98;1849.00;1.29;0
4;bunker;5023.00;10.00;1921.00;2.85;0
4;bunker;5006.00;10.07;1933.00;5.51;0
4;bunker;5009.00;10.38;1920.00;1.90;0
4;bunker;4996.00;11.20;1894.00;6.02;0
4;bunker;4986.00;11.73;1866.00;6.12;0
4;anti_air_building;5003.00;10.38;1920.00;0.25;0
4;anti_air_building;4990.00;11.05;1906.00;1.45;0
4;anti_air_building;4987.00;11.25;1880.00;4.47;0
4;synthetic_refinery;5003.00;10.95;1905.00;0.85;0
4;fuel_silo;4963.00;11.95;1860.00;3.52;0
4;radar_station;4985.00;11.35;1892.00;1.63;0
4;rocket_site;5039.00;10.07;1888.00;2.92;0
4;nuclear_reactor;4982.00;11.30;1898.00;5.58;0
5;arms_factory;4664.00;10.32;1914.00;2.70;0
5;arms_factory;4620.00;10.73;1888.00;5.72;0
5;arms_factory;4655.00;11.15;1896.00;0.64;0
5;arms_factory;4613.00;10.25;1910.00;4.76;0
5;arms_factory;4674.00;10.45;1913.00;2.61;0
5;arms_factory;4662.00;11.05;1890.00;2.71;0
5;industrial_complex;4621.00;10.78;1896.00;0.55;0
5;industrial_complex;4651.00;10.80;1905.00;3.21;0
5;industrial_complex;4629.00;10.25;1913.00;4.77;0
5;industrial_complex;4682.00;10.30;1922.00;1.16;0
5;industrial_complex;4655.00;11.12;1898.00;5.28;0
5;industrial_complex;4690.00;10.60;1915.00;0.20;0
5;air_base;4678.00;10.80;1906.00;3.22;0
5;supply_node;4681.00;10.28;1920.00;1.13;0
5;supply_node;4592.00;10.05;1909.00;4.07;0
5;supply_node;4572.00;10.00;1904.00;0.72;0
5;supply_node;4588.00;10.45;1890.00;3.30;0
5;supply_node;4646.00;11.10;1889.00;6.24;0
5;supply_node;4680.00;10.88;1901.00;1.43;0
5;supply_node;4659.00;10.30;1914.00;5.47;0
5;supply_node;4637.00;10.25;1915.00;2.12;0
5;supply_node;4624.00;10.70;1890.00;3.61;0
5;supply_node;4665.00;11.10;1892.00;1.36;0
5;supply_node;4618.00;10.00;1925.00;2.84;0
5;supply_node;4613.00;10.20;1912.00;5.77;0
5;supply_node;4693.00;10.78;1911.00;3.54;0
5;supply_node;4606.00;10.60;1889.00;5.01;0
5;bunker;4620.00;10.80;1893.00;0.78;0
5;bunker;4682.00;10.40;1914.00;2.34;0
5;bunker;4697.00;10.93;1910.00;0.18;0
5;bunker;4583.00;10.30;1897.00;2.84;0
5;bunker;4597.00;10.23;1906.00;5.50;0
5;bunker;4609.00;10.50;1904.00;2.24;0
5;bunker;4668.00;10.55;1909.00;3.45;0
5;bunker;4598.00;10.60;1892.00;1.29;0
5;bunker;4630.00;9.93;1921.00;2.85;0
5;bunker;4573.00;10.00;1904.00;5.51;0
5;bunker;4624.00;10.03;1917.00;1.90;0
5;bunker;4652.00;11.20;1883.00;6.02;0
5;bunker;4681.00;10.85;1891.00;6.12;0
5;bunker;4658.00;11.00;1889.00;3.96;0
5;anti_air_building;4618.00;10.15;1916.00;3.52;0
5;anti_air_building;4631.00;10.82;1882.00;5.08;0
5;anti_air_building;4630.00;10.28;1912.00;2.92;0
5;synthetic_refinery;4582.00;10.28;1900.00;5.58;0
5;fuel_silo;4687.00;10.95;1905.00;1.96;0
5;radar_station;4633.00;10.70;1902.00;0.10;0
5;rocket_site;4624.00;10.70;1890.00;6.19;0
5;nuclear_reactor;4665.00;10.62;1907.00;4.03;0
6;arms_factory;4511.00;9.90;1879.00;0.64;0
6;arms_factory;4496.00;9.70;1880.00;4.76;0
6;arms_factory;4490.00;10.20;1825.00;2.61;0
6;arms_factory;4497.00;9.90;1837.00;2.71;0
6;arms_factory;4519.00;10.00;1867.00;0.55;0
6;arms_factory;4516.00;10.10;1860.00;3.21;0
6;industrial_complex;4513.00;9.90;1904.00;4.77;0
6;industrial_complex;4516.00;9.98;1883.00;1.16;0
6;industrial_complex;4528.00;9.90;1905.00;5.28;0
6;industrial_complex;4470.00;10.00;1830.00;0.20;0
6;industrial_complex;4509.00;10.15;1840.00;3.22;0
6;industrial_complex;4457.00;9.90;1839.00;5.88;0
6;air_base;4510.00;9.98;1869.00;2.26;0
6;supply_node;4509.00;9.90;1897.00;0.72;0
6;supply_node;4477.00;10.10;1829.00;3.30;0
6;supply_node;4512.00;9.90;1874.00;6.24;0
6;supply_node;4505.00;10.12;1836.00;1.43;0
6;supply_node;4492.00;9.80;1874.00;5.47;0
6;supply_node;4554.00;10.20;1899.00;2.12;0
6;supply_node;4499.00;10.40;1801.00;3.61;0
6;supply_node;4468.00;9.90;1815.00;1.36;0
6;supply_node;4460.00;9.90;1838.00;2.84;0
6;supply_node;4497.00;10.48;1821.00;5.77;0
6;supply_node;4513.00;10.05;1855.00;3.54;0
6;supply_node;4530.00;9.93;1905.00;5.01;0
6;supply_node;4527.00;9.70;1882.00;1.67;0
6;supply_node;4546.00;9.85;1878.00;4.25;0
6;supply_node;4497.00;9.85;1856.00;0.90;0
6;supply_node;4483.00;9.85;1847.00;3.84;0
6;supply_node;4486.00;10.00;1796.00;0.14;0
6;bunker;4456.00;9.93;1835.00;3.45;0
6;bunker;4467.00;10.00;1829.00;1.29;0
6;bunker;4483.00;9.85;1796.00;2.85;0
6;bunker;4467.00;9.93;1817.00;5.51;0
6;bunker;4490.00;9.90;1859.00;1.90;0
6;bunker;4488.00;9.90;1842.00;6.02;0
6;bunker;4529.00;9.90;1870.00;6.12;0
6;bunker;4497.00;10.38;1788.00;3.96;0
6;bunker;4536.00;9.70;1916.00;1.80;0
6;bunker;4495.00;9.85;1869.00;4.46;0
6;bunker;4553.00;10.20;1896.00;6.03;0
6;bunker;4500.00;10.07;1834.00;2.41;0
6;bunker;4508.00;9.90;1886.00;0.25;0
6;bunker;4546.00;10.03;1883.00;1.45;0
6;bunker;4510.00;9.90;1877.00;4.47;0
6;bunker;4494.00;10.30;1825.00;0.85;0
6;bunker;4513.00;10.23;1846.00;3.52;0
6;anti_air_building;4499.00;10.60;1819.00;4.63;0
6;anti_air_building;4531.00;9.80;1910.00;2.47;0
6;anti_air_building;4488.00;9.90;1834.00;5.14;0
6;synthetic_refinery;4509.00;9.90;1849.00;0.41;0
6;fuel_silo;4469.00;9.80;1844.00;4.54;0
6;radar_station;4514.00;10.10;1853.00;1.82;0
6;rocket_site;4473.00;9.98;1817.00;2.48;0
6;nuclear_reactor;4502.00;10.53;1822.00;5.14;0
7;arms_factory;4738.00;11.93;1883.00;2.61;0
7;arms_factory;4700.00;13.88;1877.00;2.71;0
7;arms_factory;4789.00;12.55;1854.00;0.55;0
7;arms_factory;4765.00;11.62;1870.00;3.21;0
7;arms_factory;4737.00;18.65;1818.00;4.77;0
7;arms_factory;4783.00;15.03;1822.00;1.16;0
7;industrial_complex;4785.00;13.50;1849.00;5.28;0
7;industrial_complex;4756.00;23.88;1773.00;0.20;0
7;industrial_complex;4732.00;18.52;1813.00;3.22;0
7;industrial_complex;4773.00;15.28;1844.00;5.88;0
7;industrial_complex;4670.00;17.23;1854.00;2.26;0
7;industrial_complex;4743.00;20.10;1800.00;0.11;0
7;air_base;4707.00;19.83;1784.00;1.67;0
7;supply_node;4738.00;21.25;1789.00;6.24;0
7;supply_node;4759.00;21.10;1786.00;1.43;0
7;supply_node;4698.00;14.03;1850.00;5.47;0
7;supply_node;4674.00;18.55;1835.00;2.12;0
7;supply_node;4770.00;15.12;1847.00;3.61;0
7;supply_node;4713.00;14.80;1862.00;1.36;0
7;supply_node;4798.00;12.82;1813.00;2.84;0
7;supply_node;4733.00;12.90;1883.00;5.77;0
7;supply_node;4782.00;13.93;1804.00;3.54;0
7;supply_node;4677.00;17.27;1812.00;5.01;0
7;supply_node;4793.00;13.73;1843.00;1.67;0
7;supply_node;4752.00;11.95;1875.00;4.25;0
7;supply_node;4703.00;18.27;1811.00;0.90;0
7;supply_node;4754.00;18.70;1811.00;3.84;0
7;supply_node;4727.00;19.25;1809.00;0.14;0
7;supply_node;4659.00;17.08;1812.00;3.08;0
7;supply_node;4713.00;11.90;1899.00;4.56;0
7;supply_node;4729.00;16.15;1854.00;2.31;0
7;supply_node;4747.00;18.02;1832.00;5.25;0
7;supply_node;4663.00;15.80;1861.00;0.45;0
7;supply_node;4692.00;19.20;1796.00;4.49;0
7;supply_node;4714.00;18.25;1829.00;5.96;0
7;supply_node;4687.00;14.20;1875.00;2.61;0
7;supply_node;4715.00;20.10;1788.00;5.20;0
7;supply_node;4696.00;12.93;1894.00;1.85;0
7;supply_node;4713.00;15.25;1882.00;4.79;0
7;supply_node;4769.00;12.25;1863.00;1.09;0
7;supply_node;4678.00;15.80;1859.00;4.03;0
7;supply_node;4747.00;14.70;1857.00;5.50;0
7;supply_node;4730.00;17.93;1834.00;3.26;0
7;supply_node;4695.00;18.10;1831.00;6.20;0
7;supply_node;4782.00;15.65;1829.00;1.39;0
7;supply_node;4765.00;17.88;1827.00;5.43;0
7;supply_node;4779.00;16.00;1783.00;0.63;0
7;bunker;4715.00;19.52;1815.00;2.41;0
7;bunker;4792.00;13.18;1849.00;0.25;0
7;bunker;4674.00;17.85;1848.00;1.45;0
7;bunker;4687.00;15.10;1869.00;4.47;0
7;bunker;4733.00;18.52;1813.00;0.85;0
7;bunker;4720.00;18.23;1833.00;3.52;0
7;bunker;4727.00;12.70;1887.00;5.08;0
7;bunker;4783.00;15.05;1820.00;2.92;0
7;bunker;4681.00;18.65;1830.00;5.58;0
7;bunker;4776.00;13.00;1856.00;1.96;0
7;bunker;4789.00;14.25;1819.00;4.98;0
7;bunker;4729.00;17.65;1838.00;6.19;0
7;bunker;4687.00;18.73;1800.00;4.03;0
7;bunker;4756.00;15.90;1849.00;0.41;0
7;bunker;4782.00;12.20;1858.00;1.97;0
7;bunker;4728.00;21.43;1779.00;4.63;0
7;bunker;4790.00;12.28;1780.00;2.47;0
7;bunker;4704.00;11.68;1904.00;5.14;0
7;bunker;4779.00;14.60;1806.00;0.41;0
7;bunker;4668.00;14.70;1865.00;4.54;0
7;bunker;4664.00;16.20;1819.00;0.92;0
7;bunker;4743.00;19.43;1809.00;2.48;0
7;bunker;4687.00;17.58;1841.00;5.14;0
7;bunker;4770.00;17.20;1824.00;2.98;0
7;bunker;4675.00;16.70;1820.00;4.19;0
7;bunker;4752.00;19.08;1822.00;0.92;0
7;bunker;4755.00;22.43;1783.00;3.59;0
7;bunker;4694.00;14.53;1860.00;6.25;0
7;bunker;4704.00;14.35;1872.00;2.64;0
7;bunker;4696.00;11.65;1904.00;5.65;0
7;bunker;4727.00;21.48;1786.00;2.04;0
7;bunker;4705.00;14.75;1883.00;4.70;0
7;bunker;4730.00;16.40;1846.00;2.54;0
7;bunker;4746.00;11.73;1877.00;4.10;0
7;anti_air_building;4697.00;14.20;1864.00;0.48;0
7;anti_air_building;4698.00;14.15;1858.00;3.15;0
7;anti_air_building;4708.00;13.95;1891.00;6.16;0
7;synthetic_refinery;4794.00;13.53;1817.00;1.09;0
7;fuel_silo;4717.00;17.80;1836.00;5.21;0
7;radar_station;4728.00;17.52;1839.00;2.31;0
7;rocket_site;4705.00;14.30;1887.00;3.15;0
7;nuclear_reactor;4724.00;20.20;1800.00;0.99;0
8;arms_factory;4878.00;11.50;1854.00;0.55;0
8;arms_factory;4889.00;11.05;1828.00;3.21;0
8;arms_factory;4859.00;11.55;1831.00;4.77;0
8;arms_factory;4864.00;11.18;1857.00;1.16;0
8;arms_factory;4920.00;9.95;1788.00;5.28;0
8;arms_factory;4873.00;11.88;1798.00;0.20;0
8;industrial_complex;4898.00;11.75;1861.00;3.22;0
8;industrial_complex;4906.00;10.65;1823.00;5.88;0
8;industrial_complex;4897.00;10.62;1816.00;2.26;0
8;industrial_complex;4870.00;11.70;1882.00;0.11;0
8;industrial_complex;4913.00;9.88;1807.00;1.67;0
8;industrial_complex;4897.00;10.05;1799.00;5.79;0
8;air_base;4869.00;12.07;1789.00;0.71;0
8;supply_node;4800.00;11.15;1785.00;5.47;0
8;supply_node;4855.00;11.48;1829.00;2.12;0
8;supply_node;4825.00;10.78;1866.00;3.61;0
8;supply_node;4789.00;11.28;1867.00;1.36;0
8;supply_node;4838.00;11.30;1820.00;2.84;0
8;supply_node;4882.00;11.60;1804.00;5.77;0
8;supply_node;4884.00;11.48;1783.00;3.54;0
8;supply_node;4876.00;11.90;1878.00;5.01;0
8;supply_node;4903.00;10.55;1821.00;1.67;0
8;supply_node;4826.00;11.57;1784.00;4.25;0
8;supply_node;4808.00;11.03;1834.00;0.90;0
8;supply_node;4907.00;9.90;1800.00;3.84;0
8;supply_node;4913.00;11.30;1841.00;0.14;0
8;supply_node;4818.00;10.60;1848.00;3.08;0
8;supply_node;4878.00;11.85;1824.00;4.56;0
8;supply_node;4878.00;11.62;1858.00;2.31;0
8;supply_node;4894.00;11.30;1845.00;5.25;0
8;supply_node;4924.00;9.88;1784.00;0.45;0
8;supply_node;4859.00;11.12;1860.00;4.49;0
8;supply_node;4838.00;11.28;1799.00;5.96;0
8;supply_node;4841.00;10.68;1847.00;2.61;0
8;supply_node;4900.00;11.90;1867.00;5.20;0
8;supply_node;4848.00;10.60;1872.00;1.85;0
8;supply_node;4804.00;11.50;1866.00;4.79;0
8;supply_node;4868.00;11.55;1841.00;1.09;0
8;supply_node;4825.00;10.57;1831.00;4.03;0
8;supply_node;4818.00;11.10;1814.00;5.50;0
8;supply_node;4860.00;12.25;1811.00;3.26;0
8;supply_node;4813.00;11.28;1795.00;6.20;0
8;supply_node;4858.00;12.00;1795.00;1.39;0
8;supply_node;4867.00;12.00;1782.00;5.43;0
8;supply_node;4901.00;9.80;1783.00;0.63;0
8;supply_node;4847.00;12.07;1779.00;3.57;0
8;supply_node;4923.00;9.82;1773.00;1.33;0
8;bunker;4903.00;11.40;1839.00;1.45;0
8;bunker;4897.00;9.88;1793.00;4.47;0
8;bunker;4817.00;10.90;1802.00;0.85;0
8;bunker;4892.00;10.70;1783.00;3.52;0
8;bunker;4837.00;10.68;1832.00;5.08;0
8;bunker;4843.00;10.80;1838.00;2.92;0
8;bunker;4896.00;11.55;1858.00;5.58;0
8;bunker;4902.00;10.45;1811.00;1.96;0
8;bunker;4810.00;11.45;1868.00;4.98;0
8;bunker;4912.00;9.80;1805.00;6.19;0
8;bunker;4879.00;12.03;1806.00;4.03;0
8;bunker;4866.00;12.07;1822.00;0.41;0
8;bunker;4816.00;10.90;1878.00;1.97;0
8;bunker;4861.00;11.00;1847.00;4.63;0
8;bunker;4825.00;10.57;1831.00;2.47;0
8;bunker;4857.00;10.98;1879.00;5.14;0
8;bunker;4831.00;11.40;1789.00;0.41;0
8;bunker;4902.00;11.45;1849.00;4.54;0
8;bunker;4825.00;10.62;1846.00;0.92;0
8;bunker;4792.00;11.50;1867.00;2.48;0
8;bunker;4863.00;12.05;1820.00;5.14;0
8;bunker;4820.00;11.03;1810.00;2.98;0
8;bunker;4875.00;11.90;1779.00;4.19;0
8;bunker;4839.00;11.48;1795.00;0.92;0
8;bunker;4883.00;11.78;1878.00;3.59;0
8;bunker;4928.00;9.85;1777.00;6.25;0
8;bunker;4857.00;11.43;1833.00;2.64;0
8;bunker;4852.00;12.18;1787.00;5.65;0
8;bunker;4857.00;10.90;1849.00;2.04;0
8;bunker;4911.00;9.80;1778.00;4.70;0
8;bunker;4860.00;12.00;1799.00;2.54;0
8;bunker;4873.00;11.28;1855.00;4.10;0
8;bunker;4811.00;10.85;1836.00;0.48;0
8;bunker;4799.00;11.30;1793.00;3.15;0
8;anti_air_building;4821.00;11.40;1784.00;6.16;0
8;anti_air_building;4904.00;11.05;1830.00;1.09;0
8;anti_air_building;4876.00;11.12;1847.00;5.21;0
8;synthetic_refinery;4815.00;10.50;1838.00;1.59;0
8;fuel_silo;4903.00;11.38;1838.00;3.15;0
8;radar_station;4862.00;11.80;1828.00;1.55;0
8;rocket_site;4886.00;11.50;1834.00;3.66;0
8;nuclear_reactor;4882.00;11.80;1859.00;0.04;0
9;arms_factory;4610.00;14.75;1853.00;4.77;0
9;arms_factory;4519.00;13.95;1794.00;1.16;0
9;arms_factory;4621.00;18.08;1833.00;5.28;0
9;arms_factory;4623.00;11.73;1872.00;0.20;0
9;arms_factory;4649.00;17.12;1843.00;3.22;0
9;arms_factory;4532.00;15.50;1813.00;5.88;0
9;industrial_complex;4550.00;14.28;1847.00;2.26;0
9;industrial_complex;4630.00;11.35;1876.00;0.11;0
